NU_INSCRICAO,NU_NOTA_MT
ec522885b9a426515641c1c67a5528e18f14bf5a,-5.255133596434405
69c2149031d76ac0451f02e2c9d0de205806a07a,-5.255133596434405
3834a3cc23a38eccc9189e8bee7ee358b75fd635,439.63728821156553
d5b79ab72ba5a5aa8bf3d9fe16bae73e39b9dde5,456.38774435764543
ef49c026fc5471e8c1b56e3fb2419b946a33c76d,462.36325004607545
9374367408d6d3a00bd23fafb447f0fe9800b278,544.3113767607897
f2cbaa558fdbbf3d649ae65ef94a9d04b37fa58a,-5.255133596434405
c8cf85985775108a962f206bbc07f9b96edf577d,434.4576971937155
fd2be6be460aeba8ad01303ec1c734b3ce6f9e68,-5.255133596434405
22c4abf2162ac430458742f60e265835362dc7d3,-5.255133596434405
e4220a05813204f233d232a847cf24d60fc460c0,552.6876224533921
bc94527b84d81f7092c3694e357b02eccad91f1d,-5.255133596434405
66a58d3b1020e10bb366884a26853f1d267bf42a,430.63158946421623
83b2bbe9efb5a5e8eab5c46d2c673f543fc8d39b,437.3843120448145
d084e1c3d7146dbef3c6481a96359948bf91d7db,451.03930327223526
9888d8f325173fc4f4bac14903ac7b770478e1a4,-5.255133596434405
da3e65bf356c83ae8b3d572a791a96b8dfdaae63,541.1065228261716
261b29785844821814715b52511dbe7bc6905168,511.66584156890207
cf9a14508e8ca7b8b1d655e3d9dac3c7f6cddc94,-5.255133596434405
f2ef13cfcdc3cef6ed5b3bf69ea1410b865d1fc1,465.8299506819708
8883c8649e0df6462c6f4a06ea6e9595149bf6ac,494.2202583837821
cc1e3f6d30dfaf8b21834c0ecfe0b773b4092cf4,525.0992358017099
2aee59a8709e9bbf7de39903fe1172fd948e44c1,545.2381200070765
cf71722a9c4e583c4931ebc390cfe917e63e80c1,476.2113105023404
77b20dfbf4075cf839105980792b7298380acabb,-5.255133596434405
ec3d4ba8f80c75414b4e87994cf0058ae2b1fce3,-5.255133596434405
39905ee60f2cfbd2c06e6af96595c470ccf74d3e,434.11213351718783
0c7978c01fb8fcf7c0d48935c0d66410d8ee2c2f,-5.255133596434405
0e326387495f24745d2bc6110ac18f3580e56290,547.970973082105
f94f945618e9047bdde48cc06cc7a6e0af719a37,419.6137282999413
0dcb5c89c0eb43936e7f1366f1dc76fec085d040,468.4478886753278
3d4c1727853053cb5eb4d407b22396e314509d86,-5.255133596434405
580063acdd223dad07639900466c199c7ec6de6f,502.5027664214453
265f10f7456631dec2915feb97ca6b706d8afb34,426.49371644618867
f28551fb5c2f0ba556ba947fc5aeb5d946d7e003,561.4714592609407
5085085c3fb8ffdb2c6c30fb66fa17f56f0d95d4,-5.255133596434405
c60905dd75c5c4ea022000a0d832d19e7b1de7d9,490.5541785460406
6d599c950879cc9667cc49f0bc52ba4868387962,-5.255133596434405
7ff56884aabc69f1d8b14577a6407ac705d35620,407.4280376296235
68199e9559d14e9d3619b1d9d5c2ec12aaba571d,503.5142600197573
f77f4a3f4a4174bd6d5f0127b09b3a9436afbc99,-5.255133596434405
421ae8bdf8fcfbd12912424dc6b99843ff81f50e,-5.255133596434405
3388ba2455af7dba1afc8be01e9ef9aa3cd5b992,474.72212144577514
424bdb568028c00e963fc710f7a31107978feb84,421.9977767485644
9fc249e4d6dece656c8796d34208d45dc535c3a7,535.8192850004423
827c808e5a3d17b81cd7cb9434f92b276416a39e,498.76518140883013
3b14b7a79a33800100b57153088a4658c2979c57,485.8979944702342
5916e2530308e5ce4602179367a5372a5f5135e2,469.5498294662983
a5880689fa0d7e2b80596a17c3f6a9e85439d398,544.7452951119647
c8cf5c4159c454809b801ea438db3974e8242c7b,501.6859611281263
77bc9ff2fdd54be8bebaa4eae19fed3c6c6b3955,623.5862148068122
19b8b06263c22bc148bd3e79ced71751b0462f67,-5.255133596434405
68043cf6df7116c4fbe9e8c461155a79d1149997,509.00277491745163
ffbf2b9497516c22da904a5736fef527ba8b868f,444.1040394206172
5001def5a54c7352a7f5efe6ca553cddeca44e73,498.7677567443785
3c0db6da5f1639ebd267f63eaf86ac8569a8527f,609.2669515056666
c69d18e6e6b386e2e1592648d9e2366de5f64c06,-5.255133596434405
c57a918711e5f9909c06865804a1cc13ccb38936,479.5077513659868
d43c8bc37d22f63102d62317b61cbcdb1331054c,589.3638356173819
373440621611720645f51dbbada979c89bb14cd9,519.2033759865324
6cb9ea06bba586157fee26eb9d3642894fd55b43,454.02749035675663
b6ec42121f5e7659aa01f3ebe1d18e02b74b3a7a,-5.255133596434405
84db81d48417a1f9bef9a5b72a0eb395b5a9846e,501.0121904886567
36f872f6120d768d0659a8dc67903c0ebf85f7e1,425.3629103647285
6eac66cd9ec970d8887a7df2ed69c132b8049521,-5.255133596434405
194268c39d944ac4b3930c2c0bd8342c15773ad0,-5.255133596434405
32ecd1831c2972d2e350967d4c96614030d9c2e6,420.9494543137327
d6ee1053b27c4c184f9f5dc8c804c99f204a32dc,-5.255133596434405
9f9fc9c670143177022b7ea79292186768fb3849,452.8878569404858
fe8333dd7a48c2c6da19394b93e6413b2d969588,605.8353982783972
993bbc66f81ddc13f9b4c47931ab71f5c472f0d6,498.7337458660471
e7155d360d9614f96d8f28af8cebee412228e753,498.8085622189981
8bc5a02113c1d872fd3d7c745df40e622400e51a,587.7251576132962
2900ff93d1f83e953e0b7abdfa3fb081366c967c,-5.255133596434405
e3674c21fa2357713f79e3e228580d7a772c62ca,547.4866386995286
7c8d53c9ecdb67403aa3a048a3d91f076934b160,-5.255133596434405
406d38e4421757935a3e7898f767a98c306e4015,-5.255133596434405
9aa4a411cd914b73b9d2843d50f7796dad1c0969,453.5438093320287
061ec45bddd19204b4ed9e1cc794b116aaffcd97,540.3188579205225
a90881337238e2cea4c2ce693aa1b6bb8dc3e23d,483.16668038265624
0cae68bb07813f6be4f476c21d699c697cb479d9,-5.255133596434405
1ab6ff506119fe0fb2b17147c7019e7419a4be14,379.7799239640457
83400bcebb04d1605ad7d37568b1bf4bde04b494,446.1688830967968
54899865c8bed8eb4d54c8d4c8ae09a30864290c,631.06761705657
63e7e834e16f11029f62736780b3a101cac5e5f8,562.5862832731311
dc7a06efb8feb5e397b1d57d5478e2965322e80e,483.43124575638996
625786c698ec763a4dbba2978876dacf605d42c8,-5.255133596434405
8ba8d9f7e4d980b58556226d906e2236659cda4f,388.21918652411944
db1b380fa7e57e26a6aaf292a1ce10cd88be4d5c,-5.255133596434405
ef52f1830fe4acb0d7ce223353a239b3fac81925,456.3473446450507
873ca0475258c0454ff969ff7f8b779c30729f48,465.4096468973423
43d7bd465f67853f09b8ea211afa8cba29d6452a,398.6048145379039
0495f3de4b62dd3864b46d99dd94d2cac5ee30e5,447.3205862690406
691a5440a2e6406b5444e5322ca44e06ccb3ddf6,543.5950856634508
49a9e7f2baa21147daed25a03be27ef0d785cdaf,431.5879741055156
f9f2a8ef22a9ca0df9043d97f8091821346f7efa,546.185456291701
2c2e3ea8b9a1097ce7a9330a386a2b32b4693317,535.7601725973525
97854c6bc17f30f476dc404dc3e74bda38afb8ba,-5.255133596434405
c57e5c73a18d895c0d10f18f4ca74d5073c16698,528.0897271532547
2ed840bcb61092680e034399b5b638d6492e146e,-5.255133596434405
20eaf4dfc827e8fa9f3fc7d7c7b7ba1c66e4fba7,450.72845131882406
1a4a30ccca625947b0d2a60f25702e8066320f5c,-5.255133596434405
291eda98ff5f826d1adeec3ce1efc385ece76e7c,461.10621015051805
a976f1e8f9ba929071999ca384edb2f2bd0e0026,479.74386087042967
fe944ad10aedde4f5e27c0db435fd4bd65a12dc3,-5.255133596434405
601eb56c4870e7f3ce567bef879997434fab6978,452.16100737266555
195b20dc6c758d0fb1709ceeb16fff1be40ba63c,476.53075604344696
8d2007f35400585b1a23535658a56e3f56deae16,581.2194178455816
504fb778c3000f0f74c49d28a157ef535df7b26e,525.5647273465588
41486a1936312d298dd64860a5d146bbe6e1f6ad,472.49755070575924
9b451f12c10f88c290d1c4f6e84bf4d12094e8d1,-5.255133596434405
eaf79174460e09e7653d588de06f97e1bbd42138,486.3130017829629
cd62a1fa1eb574a4ec4ec390d3510e65db72e1ad,403.38047071653585
2181b6cd1a507e4be28b56bc22a49fc0c508891f,500.66016287981375
5cf539ec5fbefdd7e36c73555623aef55261b30a,595.8406436984119
cfcaab878786f9216a4d8433f2a46bad9276aee4,479.0571740617903
1b24de7ad1184ad4a97f373e876b96eea61c6b17,526.2408634764515
c261830482fb017b2cca67da0781f4b8b8d83187,-5.255133596434405
62add403579d50fbee420593bd16447b10679b89,492.00837112332084
d8e056958f364d9b9abc8cd7d7e464341655e324,-5.255133596434405
e00b16108ae0577000f16ced5a92205b35879b17,433.58722500382703
578b34d9c52218727f025eeeb7e9ece099e7962e,-5.255133596434405
91011d06f4c11199a3ae872aacadadd7d5d75f1c,-5.255133596434405
139838127162e6aa92bebbc5651e0472286a0619,-5.255133596434405
3c4914af467ac58e125a45a078ab6cd43e13b655,449.8052372083528
2a325c32daf5b142cb0312bd9bc7b97ab6dc2fd8,477.08638794301726
df7d7db821755b6e9a024a3cebe06b8155d9c708,447.1796499156114
8134453bc66345ba09033fc2118df694fa6a5299,484.60120029669355
6e3fa5e6dd0bf71c8fb50f78c463e3b69ac0a00b,401.00027865360397
b04d55df23021bca201b74ffe2e63ea7f2449877,472.27987531734186
3f318550fb1494cc6160d1e031ae29ac2fc065aa,499.8354069103423
ef77de8ef635260390a3261262869ca5c6135f59,-5.255133596434405
2dd2c7b4d6c1a00daa2ec9d46085f48d3597d8e2,-5.255133596434405
c7cc0461b2c741ae81ee815a975dc6b9e514875c,499.28320327906533
73274817307e9baf478abdd2e6e73bab0ab26ecc,-5.255133596434405
af6c4e9ec5b12de767977306416bd0d9447d310d,390.40705571006896
7b309e8114f95274ac95aad6697df953fce1d861,472.5360013106439
354a476d6cc00db02bbe4bacbebe0298c14b9926,-5.255133596434405
1129f19bd9bdda52f995bbbc88ac1d7b2c7b10d4,436.2125284833533
adcb305091a3f8b4a9771362caaae7d2b39465c2,503.7024450176938
3b08ec5615162eeef39ddf97c305601f8d6be53c,585.5031558459896
dd8bf6ed8a7291b0bac35478a7d4812939478898,576.7343302439176
298c9c61c87385c00c8eaa4192d153a8d059e411,453.26466459342555
df79eec536e5028c8774e72b5ed0ea72ee8f63b5,-5.255133596434405
64449fe7c928f02f796c5b0d527c681b537f7859,430.0921700794952
bfaa66d24544cca4105e4364d9228bb8dc61c14a,-5.255133596434405
62d6fdccdcae41351a63bcd346eb65178c0481f1,61.15902177478955
5b4105ad5fc607cdcd25108cdb499ec0c7f7cd5c,545.2587832451641
f0d08da594cee151c351acda8e05cedb7aa8f2e6,558.4690163219298
cd2030092aacaa9580845fc92189ad3bc1a88129,439.4396565496643
1372e1ae0bd729de3f59baae76f62b02b73b21ac,499.9860735488757
3a74629fd3af085f644ada2fd31359de263dc95d,450.84951155632865
c5c4d066740c70017879a186e3df0b148edb1785,452.7804880800865
93622845055ef268067ee6964763aff9683e8360,416.31393990796516
5201a5f9e394334dc5fd4a496f8f50e6208d19e7,430.6008132280905
7e760b93b2a189673c81aff7015aca45b4f50f3e,454.3105665493273
eaa1a34e13b8a09212e41da38d9aeb156cdb67ec,-5.255133596434405
e4e972daa04fa516a7faddc8f3a9051fa1a3ef73,458.3229445308417
04013eb3b9f5e047e3c384cbc124d6be434890c1,441.8827790159779
da0d4b43fd0c5896ab67944d72aa269aa842668e,586.6403418427676
27b0ea08fbfdf0ab929e8910fb53de7f2d38e027,480.63750512819104
bf751d79db8096cf876ac75002003bf2a7da2035,465.24695702365256
6e85f5878fde0da41bcbdeb1050e561c334bc31f,-5.255133596434405
726af52ecc5309864376cfbb79843e4d9bc67eb0,539.42041612308
cdad5bfc0354572880fa799d9a0af784137de4a0,-5.255133596434405
ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7,472.81996392964
9cb5797ed8f7ede425ba307f769774b42460774c,458.13255220065565
ac75c3f733f769455017ffdcf9b4ef75af3f853b,458.3099918202817
8c408798149631973f52a14f363b604349f3425d,596.8500946834536
b2994317d9802cb04c018f57f863aaa6fae7a2b7,-5.255133596434405
0f1c44bdb576aa13a22627c4415521e2a68398e9,-5.255133596434405
b04c28955fd0f07bf69fc01d69aed8d166814b31,410.15505820095495
8526e4bbbef79ed45f772a3cf3f872feca4b2c78,462.46618359092315
fa2603e1077c05493a48a74c6365a8d938b9bb58,455.7483427037472
0432abb93e94758393c78d674c53761c8e7547b2,423.4984164369252
49b0b691c0182295bc83ac4cc9d50a64a5848c0d,527.2048000873533
40e4c903604e672a031abf55a0e9d0be2499e19d,537.3635209733009
954ace12d31d77ef4ea626ea92bdeb925fd6e5ae,540.0745034097424
ae275ec587fa99cbc535a14b099e9a53418ad6f5,589.2602975666603
a40bcb038126e8fcc18613587d349c451b17495e,576.8435799055974
9b19bbaedd6ecaef988bef930c5793119b19dc00,466.8453211692505
62d3a19afc54c1410e6e771ea29b909f8796cdcc,-5.255133596434405
d20057efa140f475a2ab2abe27411b82e8da0e5e,-5.255133596434405
96e1a9ae54f3094c2837def24b35651fd65b7683,-5.255133596434405
3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3,440.69309107448237
6be58e40bbd01a8ac4d505fbd0365dd83af28e95,491.1142068128547
f97828327a4314a4678a907d32d289e43235a80f,-5.255133596434405
46ef075a91ce3096159d24ef137e502955a2e92a,478.2004052264781
525cdb6a9a5f67818cf00847195ba88f8fe91978,-5.255133596434405
0fd2ebb2cba41467a2f1f064879e27c14671db11,476.34322152152754
1a4a64788e42e62aebaf976e118e4312f271be20,545.69211581642
53c0a7d0d86fd533212fc581cf32c5cccadc294a,-5.255133596434405
176bc8dd43cac4ba6a6d6a02ffdff69f551753ea,485.478960836057
fb888df8e882e6c0d8422fbd16748fe087fba56a,-5.255133596434405
6c508375be3ebcb0b6c52551760aebf3b08eeb9a,453.03736909649405
268cf78cf0732bf2305b70f7e0d213f9d4426fb9,-5.255133596434405
d920d310fa85f5d607cddd3f366d1fb4901372da,481.50411546449106
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,462.4612667192053
15eee3ac96dc71dc59f1b5347631950a6c8fd4cd,-5.255133596434405
ba01e15e5a2f24d0dd9b724618655a329ad61213,482.88666792490716
dbeac2f05498472ec708163898309999efef03f2,377.9409907617017
31782322f561ad5f596f6ae148c8204fad23705f,-5.255133596434405
bfd9561d59f723b856dbcc1ce674e11bba238a99,-5.255133596434405
f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88,537.5065938707232
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,463.09430123655807
825b9a5eb0d8725082051b41e082aed01dc9be7e,416.29168852446406
67d77c90ad21e26bfc94677547f6910b01dc1d32,413.3920162150075
5f6469e64a6bbc1d2ec35b37e18cb0a1f770776b,-5.255133596434405
74271d115ce6ed32aa2aa834385200a606c62bce,380.23364295252856
6efd349903f7b391b6f920cc76de7b507258a8c9,416.77327210100765
e85ffa10d21d03b9b4e925b5808dde341be4a62e,-5.255133596434405
c0934de7b64b1ea909ce77c97580606e18936874,595.2299268908284
f81906feca10f1eeb5153e9f662a06040dc795c9,557.9242960256756
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,463.1677642312413
2ad02e38865830766bb87531dcb154852364eb39,508.01631201809647
e2a2e25e4621145f30dd816bb0524080d0d0fe6e,-5.255133596434405
f986cc713f62755c8e4e47a388f9775fe2f46b40,439.32232122995856
143481c553f2f07d71a7b02d4364cf716eb213c3,524.6272090996777
7c2c0ca131808098924fa3305efe67029c95e527,518.9018471243721
862074b9b6dcb5e90476279725b9d0aa991f1e86,379.36352002725766
a5873b09206a34e65ff84c5d12d27998701220b4,344.21854041272917
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,456.17023629442025
cd532929efcd6be773ba62fc83c631a77eb24e94,586.6419192906335
64a70bc39c408304ecb8e572765315a3896ff833,452.6898224508706
5573caf7f47589820461e64565f85c11bf9f122b,438.95953216461476
3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,558.7447752299779
e7f989fad23aa525007003e7d1382ae56c9947f5,481.6830736572395
44b8f6f734d554fec0da2e60da8d27868798c802,469.52845363640625
ae0ce3518210a23804d30a83c92f5c2da6fe1382,-5.255133596434405
34d6082a74330b3f5bc565fc573674afaa03f661,622.5982953013149
d25c087f96c3997d6328b953d4a710d27ef5838a,538.9238981578847
0e916480daf872f3cfd63c9decda513616804b6a,-5.255133596434405
0aaabaee1a7130f1a6522f42e2cef0aaa3aa868c,-5.255133596434405
1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba,518.3715210304672
e447d3f2d58677fd267d7a03f501ef642a1d4e06,388.88585386587056
fbe1950b1a096572f21ea11345473fefcba6c84c,441.5939031135505
e4dd5ac3ce6b422fba0210f939d5a23dbe4abd4d,-5.255133596434405
c2254381cb8e8019e54099ee35eeb5fe7216f9a0,467.54359274846377
e34e38ff42f2e49861b2ba1efdf8c5f107f05fb3,-5.255133596434405
48bb95f95bf1597bd67366fb50610ada3df98863,452.954981583613
51ae593280f360e68b5400abcbb0d37f1ecade71,629.2393382918315
beda1ea661a72dd2f6014bc2103b0e3fdbf9cc12,-5.255133596434405
d306f972ccb66cdd4b336af47af14e1bf8240cec,-5.255133596434405
8a1a696322f3f7e0861982fbca06cdbb039832d9,-5.255133596434405
6058199e6bda1e0af51a1186b65ff76d4fe4035c,541.0434251936726
9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3,474.6635951673638
31a4df5d818242efa0d50309c9bd5e503d3811fe,420.0613670844058
89c71043264315c4e0eea0f8775363a12dc82061,398.8079492818071
81d76646552b14b85adb5d258e5a135fd7ddb86a,491.76535284651527
33de6b4f2bd10a91eb624b8d76424b8264d29a8d,-5.255133596434405
b63eff83ebc02e1bc7a73477edda3b76a05571b6,-5.255133596434405
c4a3b96cff4393b06246604527f1a558ad8b66b3,560.8578591178452
dc284de80ad0db4a78bee253f995f0920e340cfa,-5.255133596434405
45eab0d008b4971810ca4b2d7b735916d9991a9a,638.0649623850143
982fd0566d5924b506fe1477fda3513984c4c702,537.8082661042395
071406b9fa1692facfb35f7a9ce5106eae4ef6d1,518.1792080167347
4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042,429.4265014339444
dd6b231790b9a80f5d1d6ee8aa5796249f008d50,-5.255133596434405
8cadd025151167286941b7d4f113e0335e046bbb,554.3889306270032
412696b14eed4da0a81260862fbe1855d8fc75a1,-5.255133596434405
6629196865947bb489338e3fa1c9f0e56614ee72,517.4632544366254
b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44,363.2328618630089
bff7d200b32aa005540af908fb325a46ca9bb742,456.8644103726285
22a2734a900eec40dd32ef379894cfafe40c63c6,-5.255133596434405
edfe4f7961749b29d0bcb06933f1a8710846e116,68.71930131637419
5d42040f9935aff1dabc32c4f5a578148138e1af,451.40829346927524
bd01964e27b0e530ca458b382b07493aeb48a2ef,441.5483424067339
6588cdc7aef843b1775104bc38017bb3f808c7bc,448.4699571744521
8f355ce069b6da0b9a1f6890136dc7d7e1b00c44,562.8199587343231
1d705b7b461dfd626645d5df319ab733c1c1ca73,488.35549695565
106b58912414f794e754883865bf6e4cf68adfbc,444.92106788041133
308f5a51e95317261a7d66fa83feaf3504542cbe,183.5699123564359
973c923e39db780e329a64c6049dc85d9be17978,378.76084962391786
19dd82f8d74cf3f076d24e9985dae14d95a9318a,76.26445781450157
0f5367ce6b0a0245b9a7d75b6e2321a092f2596c,474.36272691684917
7f9879b40a268318e2a969e73156aa9df7a48c13,537.9680437109585
3060b85e8d3e20b11f4391e64c6f916cede388c5,-5.255133596434405
866d7784ed1380003929da44f965aef9339702f9,501.2251173765284
1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c,471.56946685370656
032ef02de121b7ab5f2ee4ffab719f464050f862,-5.255133596434405
68040110ffe6ecacbbff5e21086c8c416132a22c,-5.255133596434405
f66562b958e6349449b87fea0a01fab214f6ec8b,384.18932171152085
beefc7a89a2d9882e5983d80e356f8b7c23994f7,509.16470552382174
82d7709a8445664e93038482fbfee478e8a40273,506.4750010056895
e3929d32c498f8e45ae326017cf7c60308880d94,573.9352784437415
9da35674034a0a1373298436fdfb2f1d840a6da2,462.4520361467082
6d980e58439452168c46e569c5671e7820d0800b,-5.255133596434405
0c48aad5141a6d61b2669d5c06360ecb9e8cba72,442.1551186117835
2f8e05c2d702db25093589b14295ab88abf009e0,-5.255133596434405
407861b22074fd4b864404e8ef0942947c9ec7d7,-5.255133596434405
d426e04457c4fc8b4068a7da6805a7ab8e07224d,386.69438314696754
70aa6679bdb9627324f6626534a7709cdcbdb0f8,-5.255133596434405
f5c04dc290d6706af8214800e25be19129dc9f7b,416.29015149243014
cd20ace0b8fb57cecb028764042f1c7851d39507,423.4546779409611
eb5f0ef501357740c2ac626bf1ce233475aa47af,454.6344794701973
0c64cd60003cdf47cf40d2f0ecd0a858eda864bf,-5.255133596434405
383f9cdf1c3d46a2cd312345792cf74f15e4b746,532.5010792000039
c31fd3dfea200ab6d0b9c0cebad46b71a75bd0f8,-5.255133596434405
fe23ba819708fa369addcf9e6dcc7657cab3a96a,472.26041558629686
ff9b660a4b5cec9244456ee346b17eaa0e891c5c,587.7142027508417
c4e415962974bee4963519523194e05c3638dd39,-5.255133596434405
d50835b7ccba559c85daac789b52a4dd31e98eb9,68.81908468105797
b0e8139fa43e8c764878dcd69f3548d74353d838,472.84837018118606
e023d054a9a69d221946660afd3b8cabfcd05230,-5.255133596434405
9284a89fdbdd88fe9877dad42e9984e7e2484e20,456.9615559555184
f4c4cee74ce9ede036564ef9b80aba39c768e126,418.4610237320316
b1b16d232ac65293996ef45fcac75a0fca3e7325,-5.255133596434405
b8fb9eb73a9f599896d49678bdab39e07479b2ba,407.16618001066445
c04b0546f83b9eb90d11ca7597181b9ef956a80a,-5.255133596434405
bee771ff249f080561ad1b67c3a0050a3ab89b32,489.86802895602153
b1cb99c8b63b442384c0af490ca27366e5a91489,-5.255133596434405
809ec35d37a181001a42e6340709505e78a2c577,399.73126457042883
67da0b704f0c6cc6037509ab516aaaf58fd950b0,445.2050270269548
53a43fbdde0c7189e80b0eb49689cc0c076a78a4,421.8461464957312
4617bca8992d06315c5592eb69d2493ac7ddf543,-5.255133596434405
60290f6053f0e9a625bc9d2f699ca507e8985292,426.5639956998007
1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7,462.4261889428519
89d16717c0a898a0955477e778e309036aa6e584,-5.255133596434405
151d112bc6f05c1069b4b743f73f92a08826741e,-5.255133596434405
a90416a3b247048aaff99c5f2f88a45e2dc20046,-5.255133596434405
4dff8608a5941c894c2f71aae910da722b5b2b2d,450.27323842767964
67833093fd0fde740199378acf55c33de750736f,443.4420982785629
23c6b7ea47102c0ba28ac805a03304d515494ecd,458.72889241193224
685dca4c01dd7f08db01bc8225f58e9fe0d2a4e8,-5.255133596434405
1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17,442.0001411065555
68b155dada9a40aafaaa7714e063a432dd8275d6,404.1768868496491
bd21086734939a7c2bc239854d12d7b8b2009fd6,-5.255133596434405
4b324a03dd0297c66f2f390ab58e6c3c3b6fae16,602.5396038930301
04df4468d9913083f7984969a8b2892f210b4193,418.6175877241048
cc2a0d12abf9b0917d668bec85e91fafddac7c45,515.1101679724554
3c5e07f1980f7cd16cd801e5f1b4f02825274201,-5.255133596434405
e9b1849607e9d8ab47b7fc39be369805313dda59,425.24926925283484
f4908c99ff49fb68410ac0d479e7def865dbff16,-5.255133596434405
4fd6d0176a158a7e6c0e74ab3b5559ffad569413,-5.255133596434405
8919315667eed33ef7df11b0dcfc40d6d69163b8,-5.255133596434405
0adec45c06749fe632ed2304c345b14418d15871,-5.255133596434405
95a22a438d6ae5aae37830d6a7fc74e75fc981af,489.1475098450187
27584421ac81833fb4ccf564a6fcdd4ac2b698be,511.7100790458824
e720fd525ae844a709b93fdb28f7914c48d8160d,542.2454314438435
24fa503c4c1225e71a37fe92b354c626e099cbb6,551.0379190437427
6af857c10637e8e60ee8723080d306cf45181a2f,590.0393212570793
4c8cc2e4ccbeb7ebe304ef51a89d671063a12b43,-5.255133596434405
32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e,477.9103906833891
fe61cad7894d78b02178a3eb5ec99ffdb5351160,-5.255133596434405
b47ef6a5c4acfbd675d3b3946bc23a9749703fdd,-5.255133596434405
ddb9f7681e4b80dfff9ee296444d1294f55dd13c,483.56643591998466
3a9507cc35b592af5172dd8ebb28cc89827e3f68,432.70579387808607
132375a118767bda43cef7d17fb9ee7e3910fda6,70.7044809684635
551f1885fa0f60bb05f612a39cafe53130ac961e,400.613412791737
399626499b7dfe518b8a4a57b801dae132f325db,-5.255133596434405
cc3750ac71c85cc688659b3eb20dc112738eb623,613.973234796917
04239f2bf72cdc7e72a1c7a90711df6fc5f26da5,462.13140486802627
9c87e30e40e82eba487a7fb0b594eb881db74389,436.670875483523
dfa9e94c4a431aff8ee89b047cc66d0c7e44988b,-5.255133596434405
eb13a10d11465081642b5ae93ad1867dcd2d3b1e,460.15291102888654
f3931aca05bc6c99fe0c03619fc54098c0c515ef,-5.255133596434405
16f6526457cc7d849c2a9829efa0e021c78353f0,521.5029383462652
74b0cbfbe74747c9780b564db3e624d3c19878a2,430.4910565284369
fc67a6d22a9d1beadaf42cd714789d5749800b19,432.8194086972904
d0c7acbad13d292e637f23633da232e29186e20c,445.7161479642051
b921a4ac834cc1109c06e7c1de9439c0daf16e06,516.5475740807858
e31ee5529458da77ca3239ca06f64465e737e454,432.65144519992515
7ca31b15ef53fe8e730b6e8ee804a78d8f823b4d,-5.255133596434405
5c3b77931dd97f17e14c3bbf205173d36f09c6f0,453.109312051391
07b1e3e8c1f33a4b6095ba6b1d17a147082a388f,512.7067939730653
b095a86f58a41adaf4197caac4b38de0a96a4058,74.67293223621064
05a25962f9f30d8544842ec3d79244e99d11017b,595.7344849032322
458f801c533d802e3655e9bbced52ee22826f197,406.8425086694814
03e6a7ed0af5b24ea57bb1bb6f37b17047637356,434.709884535157
293ffd1359a352518d31928214161b644128851e,559.8134945801651
95068b8d72613d8b51b22243060dd50a498e4dbf,518.6112381212997
ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d,431.64608207016647
bf222e2161bef0e4bbbdd1e6afd8850d926aeea4,478.9565163072221
758e005c28f680380e79d7935f29ce42c3b49dfe,515.2004795560049
881348d182c96239cf7f78a13cefa5adb47fb752,-5.255133596434405
e3fa80e14d38fffa4d278d65edd2c32b24019a9d,496.3986419112162
88bf2ee39f502979c06148c8ed9ad29b2df033a0,-5.255133596434405
52a23c1eb5ea201859a91a6cb70114032878f7da,363.53567291766103
b9f5a1dead337185a7e8d1ed7b23e66bb1ef527a,572.1136642017043
7361dcd9f215eaa06f5ebb15438e19a7113cee0a,-5.255133596434405
6dccb96a95dd55aeed519fcfaf84d26493df68fe,-5.255133596434405
ec12ea01cda3dcf0c6271ea7140c656f4774264b,442.93352197770923
14c81f8ccbbef0ae638bcdbea9f0f81cb92d3588,525.2422219798177
c62671ce23840752f47d376866a2f2e0bb5a8248,-5.255133596434405
131010225a14ea18fa1748a59efd6413fc0eb338,458.2726936352501
a2b095e8fed2a3edb2a751b5e1e71336757e278d,481.5095782559488
766e70bac5c7e88381749ba3f140e03132b0858e,407.4560951785521
92f75ecf86b6e027c977162cc4297db8d280b2be,473.19990379526143
a2b2a641336472d368c2c4b2253e9455fd58d688,-5.255133596434405
a3af6be26868494212d438ddc80ba11e55d7261c,515.2359436316867
a9442d2d488ad2b163e4b3b0904c5199ce2e6547,-5.255133596434405
822f4e8f415d032b8f75c14aabc5dda8f2c9b352,-5.255133596434405
defb13732108dd8d257e70b84e439d9020576209,527.058285931357
